"old_la_code","new_la_code","la_name","urn","schname","measure","value"
330,"E08000025","Birmingham",137578,"Ark Kings Academy","tnotfsm6cla1a","7"
330,"E08000025","Birmingham",137578,"Ark Kings Academy","tsenele","0"
330,"E08000025","Birmingham",137578,"Ark Kings Academy","tsenelk","10"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","nftype","AC"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","ptfsm6cla1a","68%"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","ptnotfsm6cla1a","32%"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tealgrp2","31"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","telig","59"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tfsm6cla1a","40"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tks1average","15.4"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tnotfsm6cla1a","19"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tsenele","0"
330,"E08000025","Birmingham",138194,"Erdington Hall Primary School","tsenelk","10"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","nftype","AC"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","ptfsm6cla1a","59%"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","ptnotfsm6cla1a","41%"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tealgrp2","20"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","telig","27"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tfsm6cla1a","16"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tks1average","15.5"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tnotfsm6cla1a","11"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tsenele","0"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","tsenelk","5"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","nftype","AC"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","ptfsm6cla1a","50%"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","ptnotfsm6cla1a","50%"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tealgrp2","46"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","telig","56"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tfsm6cla1a","28"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tks1average","15.9"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tnotfsm6cla1a","28"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tsenele","0"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","tsenelk","7"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","nftype","AC"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","ptfsm6cla1a","57%"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","ptnotfsm6cla1a","43%"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tealgrp2","51"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","telig","60"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tfsm6cla1a","34"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tks1average","15.4"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tnotfsm6cla1a","26"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tsenele","1"
330,"E08000025","Birmingham",138410,"Percy Shurmer Academy","tsenelk","4"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","nftype","AC"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","ptfsm6cla1a","60%"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","ptnotfsm6cla1a","40%"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tealgrp2","0"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","telig","30"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tfsm6cla1a","18"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tks1average","15.7"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tnotfsm6cla1a","12"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tsenele","0"
330,"E08000025","Birmingham",138425,"The Shirestone Academy","tsenelk","5"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","nftype","AC"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","ptfsm6cla1a","62%"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","ptnotfsm6cla1a","38%"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tealgrp2","17"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","telig","29"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tfsm6cla1a","18"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tks1average","16.7"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tnotfsm6cla1a","11"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tsenele","0"
330,"E08000025","Birmingham",138432,"St Clement's Church of England Academy","tsenelk","7"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","nftype","AC"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","ptfsm6cla1a","67%"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","ptnotfsm6cla1a","33%"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tealgrp2","16"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","telig","30"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tfsm6cla1a","20"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tks1average","14.3"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tnotfsm6cla1a","10"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tsenele","1"
330,"E08000025","Birmingham",138433,"St Michael's CofE Primary Academy, Handsworth","tsenelk","6"
330,"E08000025","Birmingham",138590,"Slade Primary School","nftype","AC"
330,"E08000025","Birmingham",138590,"Slade Primary School","ptfsm6cla1a","44%"
330,"E08000025","Birmingham",138590,"Slade Primary School","ptnotfsm6cla1a","56%"
330,"E08000025","Birmingham",138590,"Slade Primary School","tealgrp2","31"
330,"E08000025","Birmingham",138590,"Slade Primary School","telig","59"
330,"E08000025","Birmingham",138590,"Slade Primary School","tfsm6cla1a","26"
330,"E08000025","Birmingham",138590,"Slade Primary School","tks1average","15.8"
330,"E08000025","Birmingham",138590,"Slade Primary School","tnotfsm6cla1a","33"
330,"E08000025","Birmingham",138590,"Slade Primary School","tsenele","0"
330,"E08000025","Birmingham",138590,"Slade Primary School","tsenelk","7"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","nftype","AC"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","ptfsm6cla1a","56%"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","ptnotfsm6cla1a","44%"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tealgrp2","85"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","telig","86"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tfsm6cla1a","48"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tks1average","16.3"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tnotfsm6cla1a","38"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tsenele","0"
330,"E08000025","Birmingham",138864,"Montgomery Primary Academy","tsenelk","13"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","nftype","AC"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","ptfsm6cla1a","73%"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","ptnotfsm6cla1a","27%"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tealgrp2","16"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","telig","30"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tfsm6cla1a","22"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tks1average","14.9"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tnotfsm6cla1a","8"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tsenele","0"
330,"E08000025","Birmingham",138883,"St John's & St Peter's CofE Academy","tsenelk","4"
330,"E08000025","Birmingham",138888,"Billesley Primary School","nftype","AC"
330,"E08000025","Birmingham",138888,"Billesley Primary School","ptfsm6cla1a","57%"
330,"E08000025","Birmingham",138888,"Billesley Primary School","ptnotfsm6cla1a","43%"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tealgrp2","57"
330,"E08000025","Birmingham",138888,"Billesley Primary School","telig","89"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tfsm6cla1a","51"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tks1average","16.4"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tnotfsm6cla1a","38"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tsenele","3"
330,"E08000025","Birmingham",138888,"Billesley Primary School","tsenelk","18"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","nftype","AC"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","ptfsm6cla1a","68%"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","ptnotfsm6cla1a","32%"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tealgrp2","10"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","telig","44"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tfsm6cla1a","30"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tks1average","15.0"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tnotfsm6cla1a","14"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tsenele","0"
330,"E08000025","Birmingham",138889,"Kings Rise Academy","tsenelk","9"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","nftype","AC"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","ptfsm6cla1a","57%"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","ptnotfsm6cla1a","43%"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tealgrp2","47"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","telig","56"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tfsm6cla1a","32"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tks1average","15.2"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tnotfsm6cla1a","24"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tsenele","2"
330,"E08000025","Birmingham",138998,"Mansfield Green E-ACT Academy","tsenelk","9"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","nftype","AC"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","ptfsm6cla1a","56%"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","ptnotfsm6cla1a","44%"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tealgrp2","23"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","telig","48"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tfsm6cla1a","27"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tks1average","16.5"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tnotfsm6cla1a","21"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tsenele","0"
330,"E08000025","Birmingham",139000,"Moor Green Primary Academy","tsenelk","2"
330,"E08000025","Birmingham",139002,"Reaside Academy","nftype","AC"
330,"E08000025","Birmingham",139002,"Reaside Academy","ptfsm6cla1a","81%"
330,"E08000025","Birmingham",139002,"Reaside Academy","ptnotfsm6cla1a","19%"
330,"E08000025","Birmingham",139002,"Reaside Academy","tealgrp2","6"
330,"E08000025","Birmingham",139002,"Reaside Academy","telig","53"
330,"E08000025","Birmingham",139002,"Reaside Academy","tfsm6cla1a","43"
330,"E08000025","Birmingham",139002,"Reaside Academy","tks1average","16.6"
330,"E08000025","Birmingham",139002,"Reaside Academy","tnotfsm6cla1a","10"
330,"E08000025","Birmingham",139002,"Reaside Academy","tsenele","1"
330,"E08000025","Birmingham",139002,"Reaside Academy","tsenelk","20"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","nftype","AC"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","ptfsm6cla1a","73%"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","ptnotfsm6cla1a","27%"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tealgrp2","15"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","telig","60"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tfsm6cla1a","44"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tks1average","15.2"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tnotfsm6cla1a","16"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tsenele","0"
330,"E08000025","Birmingham",139003,"Lea Forest Primary Academy","tsenelk","11"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","nftype","AC"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","ptfsm6cla1a","71%"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","ptnotfsm6cla1a","29%"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tealgrp2","9"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","telig","31"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tfsm6cla1a","22"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tks1average","17.5"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tnotfsm6cla1a","9"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tsenele","0"
330,"E08000025","Birmingham",139011,"Tame Valley Academy","tsenelk","1"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","nftype","AC"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","ptfsm6cla1a","76%"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","ptnotfsm6cla1a","24%"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tealgrp2","7"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","telig","29"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tfsm6cla1a","22"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tks1average","15.5"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tnotfsm6cla1a","7"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tsenele","0"
330,"E08000025","Birmingham",139014,"Merritts Brook Primary E-ACT Academy","tsenelk","9"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","nftype","AC"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","ptfsm6cla1a","55%"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","ptnotfsm6cla1a","45%"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tealgrp2","14"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","telig","55"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tfsm6cla1a","30"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tks1average","16.2"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tnotfsm6cla1a","25"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tsenele","0"
330,"E08000025","Birmingham",139125,"Oasis Academy Short Heath","tsenelk","8"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","nftype","AC"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","ptfsm6cla1a","70%"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","ptnotfsm6cla1a","30%"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tealgrp2","21"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","telig","30"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tfsm6cla1a","21"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tks1average","16.1"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tnotfsm6cla1a","9"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tsenele","0"
330,"E08000025","Birmingham",139126,"St George's Church of England Academy, Newtown","tsenelk","2"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","nftype","AC"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","ptfsm6cla1a","68%"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","ptnotfsm6cla1a","32%"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tealgrp2","23"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","telig","50"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tfsm6cla1a","34"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tks1average","15.6"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tnotfsm6cla1a","16"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tsenele","0"
330,"E08000025","Birmingham",139128,"Oasis Academy Woodview","tsenelk","8"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","nftype","AC"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","ptfsm6cla1a","67%"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","ptnotfsm6cla1a","33%"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tealgrp2","12"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","telig","86"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tfsm6cla1a","58"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tks1average","14.9"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tnotfsm6cla1a","28"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tsenele","1"
330,"E08000025","Birmingham",139129,"Oasis Academy Blakenhale Junior","tsenelk","17"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","nftype","AC"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","ptfsm6cla1a","58%"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","ptnotfsm6cla1a","42%"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tealgrp2","15"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","telig","60"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tfsm6cla1a","35"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tks1average","15.8"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tnotfsm6cla1a","25"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tsenele","0"
330,"E08000025","Birmingham",139131,"Four Dwellings Primary Academy","tsenelk","6"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","nftype","ACC"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","ptfsm6cla1a","47%"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","ptnotfsm6cla1a","53%"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tealgrp2","5"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","telig","51"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tfsm6cla1a","24"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tks1average","16.5"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tnotfsm6cla1a","27"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tsenele","1"
330,"E08000025","Birmingham",139174,"St Michael's Church of England Primary School","tsenelk","11"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","nftype","ACC"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","ptfsm6cla1a","68%"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","ptnotfsm6cla1a","32%"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tealgrp2","20"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","telig","57"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tfsm6cla1a","39"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tks1average","16.0"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tnotfsm6cla1a","18"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tsenele","0"
330,"E08000025","Birmingham",139183,"The Oaklands Primary School","tsenelk","9"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","nftype","AC"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","ptfsm6cla1a","66%"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","ptnotfsm6cla1a","34%"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tealgrp2","42"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","telig","58"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tfsm6cla1a","38"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tks1average","17.2"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tnotfsm6cla1a","20"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tsenele","0"
330,"E08000025","Birmingham",139214,"Oasis Academy Hobmoor","tsenelk","8"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","nftype","AC"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","ptfsm6cla1a","79%"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","ptnotfsm6cla1a","21%"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tealgrp2","15"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","telig","29"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tfsm6cla1a","23"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tks1average","16.7"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tnotfsm6cla1a","6"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tsenele","0"
330,"E08000025","Birmingham",139242,"Oasis Academy Boulton","tsenelk","10"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","nftype","AC"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","ptfsm6cla1a","66%"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","ptnotfsm6cla1a","34%"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tealgrp2","10"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","telig","29"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tfsm6cla1a","19"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tks1average","16.5"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tnotfsm6cla1a","10"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tsenele","0"
330,"E08000025","Birmingham",139267,"St George's Church of England Primary School","tsenelk","6"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","nftype","AC"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","ptfsm6cla1a","90%"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","ptnotfsm6cla1a","10%"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tealgrp2","3"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","telig","30"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tfsm6cla1a","27"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tks1average","15.7"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tnotfsm6cla1a","3"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tsenele","1"
330,"E08000025","Birmingham",139269,"Hawkesley Church Primary Academy","tsenelk","6"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","nftype","AC"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","ptfsm6cla1a","58%"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","ptnotfsm6cla1a","42%"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tealgrp2","45"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","telig","86"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tfsm6cla1a","50"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tks1average","16.1"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tnotfsm6cla1a","36"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tsenele","1"
330,"E08000025","Birmingham",139378,"Yarnfield Primary School","tsenelk","5"
330,"E08000025","Birmingham",139439,"Tiverton Academy","nftype","AC"
330,"E08000025","Birmingham",139439,"Tiverton Academy","ptfsm6cla1a","58%"
330,"E08000025","Birmingham",139439,"Tiverton Academy","ptnotfsm6cla1a","42%"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tealgrp2","9"
330,"E08000025","Birmingham",139439,"Tiverton Academy","telig","26"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tfsm6cla1a","15"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tks1average","15.4"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tnotfsm6cla1a","11"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tsenele","0"
330,"E08000025","Birmingham",139439,"Tiverton Academy","tsenelk","4"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","nftype","ACC"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","ptfsm6cla1a","33%"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","ptnotfsm6cla1a","67%"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tealgrp2","5"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","telig","33"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tfsm6cla1a","11"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tks1average","17.0"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tnotfsm6cla1a","22"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tsenele","1"
330,"E08000025","Birmingham",139452,"Mere Green Primary School","tsenelk","4"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","nftype","ACC"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","ptfsm6cla1a","28%"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","ptnotfsm6cla1a","72%"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tealgrp2","7"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","telig","32"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tfsm6cla1a","9"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tks1average","16.9"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tnotfsm6cla1a","23"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tsenele","0"
330,"E08000025","Birmingham",139465,"Brookvale Primary School","tsenelk","0"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","nftype","ACC"
